geo,text,user
,"#Akhilesh_Yadav said,'Outsourcing was being used to""snatch""the rights &amp;honour given through the Constitution provid… https://t.co/2b7jKdzLKM",SimhadriProf
,@NyLahBaLoch Akhilesh Yadav accepted he is Ravan of today.,AnkurGoel0
,RT @kashmiriRefuge: Every Indian Women should watch this video - This is what ordinary women in Uttar Pradesh think abt Akhilesh Yadav. Ter…,akmehta63
,RT @kashmiriRefuge: Every Indian Women should watch this video - This is what ordinary women in Uttar Pradesh think abt Akhilesh Yadav. Ter…,madskak
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",BqMAplHAeeMdhqD
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",ChinaKMKB
,RT @JunaidAliMoham1: @Sidra_Adeeb Big News : Up Chunav 2022 : Akhilesh Yadav turns down Azam Khan’s request to give poll tickets to 12 mino…,talktoThalaiva
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",GhodkeNirupama
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",srikanth2761
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Parida_1985
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",MondayMourner
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",AngadSKhanna1
,"RT @ndtv: Priyanka Gandhi's Poster Girl, Another Akhilesh Yadav Relative Join BJP

https://t.co/BjTskAHW3f https://t.co/YHynw0xdCR",ManjoorAhmad93
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",confidentrawat
,RT @srinu1966: Why possible consolidation of OBC identity in Uttar Pradesh could pose a challenge for BJP https://t.co/ox1uWBvn6Z via @Indi…,GAURAVK34911432
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",ThatAviator
,RT @abhijitsahooat1: @SumanKu56888484 @NewsArenaIndia There are 8 RLD candidates who are going to contest on SP Symbol and RLD supporters h…,padiyar_u
,"Abduction of AP teenager exposes grave national security situation

Akhilesh Yadav to contest UP polls from Karhal… https://t.co/io9v3ytER1",Prsahoo06
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",delhi_sukha
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",DubeyVikas2u
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",ghostieryder
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",pradeep_unny
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",kishor_joshi11
