geo,text,user
,"@yadavakhilesh Chief Minister of Uttar Pradesh * (don't say honorable) * 3 years work of Akhilesh Yadav -
 1- 63 Ya… https://t.co/8NkVHqeL6r",Aryanbsk
,"RT @ramug0137: Amit shah meeting Hindu families of Kairana who were forced to leave by SP MLA Nahid Hasan 

Akhilesh Yadav again gave ticke…",sat_gollapudi
,RT @sanjeevchadha8: @sucherita_k #महाभारत @mamta_kale Do #SamajwadiParty or #Akhilesh_Yadav confused? When they used to attack @myogiaditya…,Poojamadan17
,"@yadavakhilesh *Everyone is worried about this socialism, which Akhilesh Yadav did in 2012......*
 1 - Mulayam Sing… https://t.co/71enkFhj1G",Aryanbsk
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",moolyaindia
,"💥💥💥 #UPElection2022 Bow to Samajwadi Party in Bundelkhand:
Chandrabhushan Singh (Guddu Raja) has left Samajwadi.
He… https://t.co/tHeEH6lsiD",RajeAiyer
,"RT @timesofindia: #UPAssemblyElections2022: Can back Akhilesh Yadav if need arises, says Priyanka Gandhi Vadra https://t.co/7IgcoPiUHl  

#…",RinkalMaggo
,RT @IndiaToday: #EXCLUSIVE | Akhilesh Yadav (@yadavakhilesh) on why he chose to contest UP Elections from Karhal in Mainpuri. | @chitraaum…,TARUNMI24
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",TARUNMI24
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",TARUNMI24
,"RT @ramug0137: Amit shah meeting Hindu families of Kairana who were forced to leave by SP MLA Nahid Hasan 

Akhilesh Yadav again gave ticke…",Srivatsan_91
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",PankajRainaKP
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",RajuVegesena
,"RT @ramug0137: Amit shah meeting Hindu families of Kairana who were forced to leave by SP MLA Nahid Hasan 

Akhilesh Yadav again gave ticke…",VishnuvTN
,"RT @Scar3rd: Great, now with his help Akhilesh Yadav can even steal tubelights &amp; fans from govt property.",vaib_shet
,"RT @Scar3rd: Great, now with his help Akhilesh Yadav can even steal tubelights &amp; fans from govt property.",DhirajBorse2
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",VMuppi
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",Suryayadav22203
,"Is number par contact karein 85718 99972
#UPElections2022 #YogiWillBeBack #Akhilesh_Yadav #lucknow #PMModi https://t.co/5DWMECmkhK",KARMAIsBRAR
,"RT @timesofindia: Uttar Pradesh: Akhilesh Yadav’s ‘ IT means ‘Income from Terror’, says Anurag Thakur https://t.co/HkPcEnvy9u 

#ElectionsW…",LotofComedy
,"KTR meets Akhilesh Yadav in Lucknow, sparks speculation on Federal Front 

https://t.co/tawSY86ftD",sircaustick
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",Narendr25121989
,"RT @htlucknow: As Union minister @iAnuragThakur went on a door-to-door campaign in #Lucknow, he said he has a befitting reply for those who…",htTweets
,"As Union minister @iAnuragThakur went on a door-to-door campaign in #Lucknow, he said he has a befitting reply for… https://t.co/LP8hTQe2cE",htlucknow
,@yadavakhilesh Akhilesh yadav welcome 2022 in form of future chief minister🙏🙏🙏🙏,SurajKu80409376
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",kamath_nandini
,"RT @Scar3rd: Great, now with his help Akhilesh Yadav can even steal tubelights &amp; fans from govt property.",kaizenmoksh
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",rajkuma27455999
,"RT @TimesNow: #YogiVsAkhilesh

If Akhilesh Yadav is so confident that he's winning 400 seats why didn't he come and challenge us in Gorakhp…",iSingh_Abhishek
,"RT @TimesNow: #YogiVsAkhilesh

We're building a bottom-up coalition, from the grassroots: @rpsjarar

BJP made a person from the Maurya comm…",iSingh_Abhishek
,"RT @Shyam_Vir_Singh: #YogiVsAkhilesh

We're building a bottom-up coalition, from the grassroots: @rpsjarar

BJP made a person from the Maur…",iSingh_Abhishek
,"RT @timesofindia: During SP's tenure, electric wires were used for drying clothes: Anurag Thakur takes jibe at Akhilesh Yadav over his free…",Yadagir00503518
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",vrschikaa
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",HarSakhii
,"RT @Scar3rd: Great, now with his help Akhilesh Yadav can even steal tubelights &amp; fans from govt property.",Venkprasaj
,"RT @RajeAiyer: See the work of 5yrs of Akhilesh Yadav*
 #Written by searching hard...
Haj House was built in M€€rut in thousand crores,whic…",S97Nishu
,RT @SimhadriProf: #Akhilesh_Yadav / #Samajwadiparty believes in daughters' dignity by giving education through the distribution of laptops.…,Subrama53283710
,"RT @RajeAiyer: 10.Abhishek Yadav
11.Hamid Ullah
12.Darshan .S.Y
14.Vishnu Yadav
15.Dr.C.S.Yadav
16.Awnish Yadav
17.Poonam Yadav
18.Khushvee…",S97Nishu
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",S97Nishu
,"Loved this interview of Akhilesh Yadav on @the_hindu .
The best part about this one is, First time I saw a leader f… https://t.co/R1l0RPLJ5I",free_radical_B
,RT @ANINewsUP: Akhilesh Yadav during his govt was not able to provide electricity even for 300 hours but now announced giving free 300 unit…,Rjt2190
,RT @thenarayan_: @_NairFYI from 2017 https://t.co/ikvQiCiZGo,_NairFYI
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",hindupreneurs
,"RT @RajChou13010371: Great....!!  
         now with his help Akhilesh Yadav can even steal tubelights &amp; fans from govt property....🤔😳😜🤣👍 h…",GohilRa94333543
,RT @IndiaToday: #EXCLUSIVE | Akhilesh Yadav (@yadavakhilesh) on why he chose to contest UP Elections from Karhal in Mainpuri. | @chitraaum…,rahulgyanpur
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",rahulgyanpur
,RT @IndiaToday: #EXCLUSIVE | 'We don't believe in virtual rallies...How can a leader give a speech if there is no crowd' : Akhilesh Yadav (…,rahulgyanpur
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",rahulgyanpur
,"RT @ramug0137: Amit shah meeting Hindu families of Kairana who were forced to leave by SP MLA Nahid Hasan 

Akhilesh Yadav again gave ticke…",Rajesh99397000
,@TimesNow @Shehzad_Ind @RShivshankar Who cares about Akhilesh Yadav and SP? Pls see work in UP. UP is growing . Law… https://t.co/aIVOP89M3w,manoj_yogi15
,"RT @ndtv: .@OnReality_Check | ""Have been to house of victims of CAA-NRC protest, visited homes of boys shot during CAA-NRC protests. Akhile…",HOMEWORKMALL
,"#AkhileshYadav responds after #YogiAdityanath slams Samajwadi Party over free electricity promise

#UPElections2022 
https://t.co/8yCT74LgQU",FinancialXpress
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",teamraksan
,RT @Ankurpandey05: @satviksoul Madam.... Akhilesh hd apologized to seer Swami Avamukteshwaranand and seer also forgive him.Its all sorted l…,monk4ind
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",Pp84185113
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",Pp84185113
,RT @IndiaToday: #EXCLUSIVE | 'We don't believe in virtual rallies...How can a leader give a speech if there is no crowd' : Akhilesh Yadav (…,Pp84185113
,"RT @ramug0137: Amit shah meeting Hindu families of Kairana who were forced to leave by SP MLA Nahid Hasan 

Akhilesh Yadav again gave ticke…",ashontweeter
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",AKMaurya1432
,"RT @Scar3rd: Great, now with his help Akhilesh Yadav can even steal tubelights &amp; fans from govt property.",deepakabapodra
,"@UIDAILucknow sir , my brother akhilesh yadav enrolled for correction in date of birth in aadhaar card for second t… https://t.co/oiLTZ7NNag",yadav94satyend1
,"RT @im__tahseen: Wah kya Seen Hai....👇🤩
Keep it up Akhilesh 👏👏👏
This 👇 is the same Akhilesh Yadav, Samajwadi party (SP) Chief who claim him…",SajidNaim5
,"RT @ramug0137: Amit shah meeting Hindu families of Kairana who were forced to leave by SP MLA Nahid Hasan 

Akhilesh Yadav again gave ticke…",Rai_jijeevisha
,"In 2014 when Akhilesh Yadav was CM of UP,Doctors in GSVM medical college were beaten brutally by Police just bcoz o… https://t.co/UJiUfkLzl2",MoitraTanmay
,Akhilesh Yadav-SP ready to contest from Kanchukota Karhal in the ring for the first time Akhilesh Yadav to contest… https://t.co/qm7gDx0n1w,Proiqra
,@news24tvchannel @yadavakhilesh @anurradhaprasad 2022 March 10 next cm one and only akhilesh yadav ji.all up and indian lover spot SP party,Tejinder_indian
,"RT @timesofindia: #UPAssemblyElections2022: Can back Akhilesh Yadav if need arises, says Priyanka Gandhi Vadra https://t.co/7IgcoPiUHl  

#…",PramoD_878
,"RT @SarvinGupta7: We can back Akhilesh Yadav if need arises : Priyanka Gandhi Vadra in recent interview.

Then INC need to win 25+ seats to…",Sudhirsan3
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",thinkinghindu
,"RT @TimesNow: #YogiVsAkhilesh

If Akhilesh Yadav is so confident that he's winning 400 seats why didn't he come and challenge us in Gorakhp…",Vishal1shukla
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",Subrama53283710
,"RT @im__tahseen: Wah kya Seen Hai....👇🤩
Keep it up Akhilesh 👏👏👏
This 👇 is the same Akhilesh Yadav, Samajwadi party (SP) Chief who claim him…",SamirAn8789
,"Akhilesh yadav created fear of vaccines, called it #BJP ki vaccine.
His MLC had said he will not get vaccinated bec… https://t.co/ILlzNMkRd2",devaks7
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",I_am_saurav57
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",YadavMritunjay_
,"RT @AnkitIndiaReal: Yogi Adityanath's big attack on Akhilesh Yadav's manifesto. 

CM said that those who talk about giving 'electricity' fo…",JAIRAMKHEMKA
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",paragchaudhary_
,Akhilesh yadav and sh Rahul fake Gandhi are chips of the sMe block.They belong the fools gang,keshoramg
,"#Blast_from_past
Govt. land from irrigation department given for 'kabristan' (graveyard) by Akhilesh Yadav.
Few day… https://t.co/9hO07ebmmI",a_Sanatani
,"You need to ask on what basis #bjp s #yogi will be re-elected?

SP-RLD-BSP apna dekh lenge...?… https://t.co/mzaqYVO1H7",Now_Abhi82
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",Rare22
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",bhagyesh_79
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",moolya_global
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",abhilash_tillu
,#WebQoof | A post is doing the rounds which makes a slew of false and misleading claims about Samajwadi Party Presi… https://t.co/DQT4DXfyDK,QuintFactCheck
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",YuvrajS31367539
,RT @IndiaToday: #EXCLUSIVE | 'We don't believe in virtual rallies...How can a leader give a speech if there is no crowd' : Akhilesh Yadav (…,YuvrajS31367539
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",Subrama53283710
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",YuvrajS31367539
,RT @IndiaToday: #EXCLUSIVE | Akhilesh Yadav (@yadavakhilesh) on why he chose to contest UP Elections from Karhal in Mainpuri. | @chitraaum…,YuvrajS31367539
,RT @IndiaToday: #EXCLUSIVE | Akhilesh Yadav (@yadavakhilesh) on why he chose to contest UP Elections from Karhal in Mainpuri. | @chitraaum…,raghvendra3808
,"UP CM takes jibe at Akhilesh Yadav, says his thinking was about destruction, but BJP thinks about development https://t.co/yv7LGSzqm3",dev_discourse
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",Chandre25097224
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",amreshmouryaBJP
,"RT @RajeAiyer: See the work of 5yrs of Akhilesh Yadav*
 #Written by searching hard...
Haj House was built in M€€rut in thousand crores,whic…",Shraddh88350001
,RT @IndiaToday: #EXCLUSIVE | 'We don't believe in virtual rallies...How can a leader give a speech if there is no crowd' : Akhilesh Yadav (…,PrashantSri2005
,"RT @RajeAiyer: 10.Abhishek Yadav
11.Hamid Ullah
12.Darshan .S.Y
14.Vishnu Yadav
15.Dr.C.S.Yadav
16.Awnish Yadav
17.Poonam Yadav
18.Khushvee…",Shraddh88350001
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",Shraddh88350001
,RT @IndiaToday: #EXCLUSIVE | 'We don't believe in virtual rallies...How can a leader give a speech if there is no crowd' : Akhilesh Yadav (…,SonuYad73489744
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",masoodk14188345
,"RT @AnkitIndiaReal: Yogi Adityanath's big attack on Akhilesh Yadav's manifesto. 

CM said that those who talk about giving 'electricity' fo…",aka2058
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",amreshmouryaBJP
,RT @Namita_TNIE: Aparna Yadav hits the streets of Lucknow to do BJP's door-to-door campaign today. Wife of Akhilesh Yadav's half brother Pr…,NewIndianXpress
,"RT @ramug0137: Amit shah meeting Hindu families of Kairana who were forced to leave by SP MLA Nahid Hasan 

Akhilesh Yadav again gave ticke…",atlantesindia
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",ShanuKumarUpad1
,RT @IndiaToday: #EXCLUSIVE | 'We don't believe in virtual rallies...How can a leader give a speech if there is no crowd' : Akhilesh Yadav (…,honey9834
,"RT @ThakurBrijesh3: If Yogi ji wins,
Truth and democracy wins

If Akhilesh Yadav wins,
Goons, gangsters, conversion mafia, !slamists, urban…",BhssaryanF
,RT @IndiaToday: #EXCLUSIVE | Akhilesh Yadav (@yadavakhilesh) on why he chose to contest UP Elections from Karhal in Mainpuri. | @chitraaum…,SouhardyaSadhu9
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",SouhardyaSadhu9
,RT @IndiaToday: #EXCLUSIVE | 'We don't believe in virtual rallies...How can a leader give a speech if there is no crowd' : Akhilesh Yadav (…,SouhardyaSadhu9
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",SouhardyaSadhu9
,RT @IndiaToday: #EXCLUSIVE | 'We don't believe in virtual rallies...How can a leader give a speech if there is no crowd' : Akhilesh Yadav (…,ajaysinghandot1
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",karansingh7276
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",chitraaum
,RT @IndiaToday: #EXCLUSIVE | 'We don't believe in virtual rallies...How can a leader give a speech if there is no crowd' : Akhilesh Yadav (…,chitraaum
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",chitraaum
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",raghvendra3808
,"RT @Scar3rd: Great, now with his help Akhilesh Yadav can even steal tubelights &amp; fans from govt property.",RaoAM1
,Aparna Yadav hits the streets of Lucknow to do BJP's door-to-door campaign today. Wife of Akhilesh Yadav's half bro… https://t.co/RauD1CEN43,Namita_TNIE
,RT @IndiaToday: #EXCLUSIVE | Akhilesh Yadav (@yadavakhilesh) on why he chose to contest UP Elections from Karhal in Mainpuri. | @chitraaum…,TusharVijh
,"RT @Scar3rd: Great, now with his help Akhilesh Yadav can even steal tubelights &amp; fans from govt property.",AYogesa
,"@KirenRijiju @myogiadityanath 👌👌👌👏👏👏👏👏
But Akhilesh Yadav will never accept this version or bitter truth.
🙏🌹🙏 https://t.co/7YbwStli1Y",SuyashS5
,RT @IndiaToday: #EXCLUSIVE | 'We don't believe in virtual rallies...How can a leader give a speech if there is no crowd' : Akhilesh Yadav (…,raghvendra3808
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",jash8055
,"RT @Scar3rd: Great, now with his help Akhilesh Yadav can even steal tubelights &amp; fans from govt property.",theuncivilserv1
,Why samajwadi party chief akhilesh yadav chose karhal seat for his assembly election debut up chunav 2022 bjp mayaw… https://t.co/B53K0HX0rc,news18_express
,"RT @ThakurBrijesh3: If Yogi ji wins,
Truth and democracy wins

If Akhilesh Yadav wins,
Goons, gangsters, conversion mafia, !slamists, urban…",AryanSi26068082
,"@yadavakhilesh Akhilesh Yadav ji, plz try to understand the importance of such steps. Men come and go, Bharat lives on!",ysa_mave
,"During SP's tenure, electric wires were used for drying clothes: Anurag Thakur takes jibe at Akhilesh Yadav over hi… https://t.co/ZLZgp28vTP",TOICitiesNews
,"RT @VarunKrRana: Akhilesh Yadav found a safe seat for him where 35% are Yadavs. 

Priyanka Gandhi should also find a seat where 35% are Par…",BlankEscape
,RT @IndiaToday: #EXCLUSIVE | Akhilesh Yadav (@yadavakhilesh) on why he chose to contest UP Elections from Karhal in Mainpuri. | @chitraaum…,Yadavthetiger72
,"RT @Scar3rd: Great, now with his help Akhilesh Yadav can even steal tubelights &amp; fans from govt property.",Barun44412192
,RT @IndiaToday: #EXCLUSIVE | 'We don't believe in virtual rallies...How can a leader give a speech if there is no crowd' : Akhilesh Yadav (…,AneesAhmedK
,"RT @Scar3rd: Great, now with his help Akhilesh Yadav can even steal tubelights &amp; fans from govt property.",RowdeeRahul
,RT @IndiaToday: #EXCLUSIVE | Akhilesh Yadav (@yadavakhilesh) on why he chose to contest UP Elections from Karhal in Mainpuri. | @chitraaum…,Utsavgelda1
,"RT @IndiaToday: #EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#Samajwadi…",IndiaTodayFLASH
,#EXCLUSIVE | 'SP will win more than 50 seats in the first phase' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum… https://t.co/oNXzZXZOD1,IndiaToday
,"RT @RajeAiyer: *Everyone is worried about this socialism,which Akh!lesh Yadav did in 2012......*
1 Mulayam Singh Yadav - MP
2 Akhilesh Yada…",GovindaVijayan
,"@real_sidd_s @IbnBatuta_ 1. Mukhtar bhai 2017 mein bhi apna Vidhan Sabha election jeete.
2. Afzal Bhai 2019 mein bh… https://t.co/J4PuOqPj0E",yusufpore
,"RT @Scar3rd: Great, now with his help Akhilesh Yadav can even steal tubelights &amp; fans from govt property.",SaumPaul67
,"RT @IndiaToday: #EXCLUSIVE | 'BJP responsible for inflation' : Akhilesh Yadav (@yadavakhilesh) | @chitraaum 
#SamajwadiParty #AkhileshYadav…",rajeshgodiya1
,"RT @timesofindia: Uttar Pradesh: Akhilesh Yadav’s ‘ IT means ‘Income from Terror’, says Anurag Thakur https://t.co/HkPcEnvy9u 

#ElectionsW…",mugiwaramohit
,"RT @Bharatkhandre1: Brother's and Sister's of 
UP 
Save UP from looters like
 Mulla Akhilesh Yadav
 and 
Vote BJP 
Vote PM MODI ji 
Vote Yo…",ZiddiGujjarH
,"During SP's tenure, electric wires were used for drying clothes: Anurag Thakur takes jibe at Akhilesh Yadav over hi… https://t.co/AbLgbE02qe",TOILucknow
