geo,text,user
,RT @hiteshshankar: 2017 चुनाव के वक्त योगी आदित्यनाथ की संपत्ति 95.98 लाख रुपये थी. मुख्यमंत्री रहते उनकी संपत्ति करीब 60 लाख ₹ बढ़ी. यानी…,abhijeetkum
,RT @ComedyVikas: उत्तर प्रदेश 2022 Thread 1 of 2: 1/42 विधानसभा चुनाव सर पर है! किस प्रकार की सरकार चुनना चाहेंगे? क्या योगी आदित्यनाथ जी…,HINDu_indi
,"RT @ShrishMaurya: माननीय मुख्यमंत्री योगी आदित्यनाथ जी आपसे निवेदन है 
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradha…",Amardee33992809
,"RT @LaljiDesaiG: योगी आदित्यनाथ के पास डेढ़ करोड़ की संपत्ति,1 लाख रुपये की रिवाल्वर भी। 

रिवाल्वर की जरुरत एक अपराधी को होती है एक योगी…",veeshwa
,"RT @RWofMH: कमीतकमी शब्दांत प्रभावी संवाद साधणे याचे उत्तम उदाहरण : ""मुसलमानों से मेरा वही रिश्ता है, जो उनका मुझसे है।""- योगी आदित्यनाथ",hindudvkt13
,"RT @LaljiDesaiG: योगी आदित्यनाथ के पास डेढ़ करोड़ की संपत्ति,1 लाख रुपये की रिवाल्वर भी। 

रिवाल्वर की जरुरत एक अपराधी को होती है एक योगी…",lalitKu45567649
,"RT @AmanChopra_: सवाल - क्या जाट मुसलमान साथ आ सकते हैं। 

योगी आदित्यनाथ -  मुझे ऐसा बिल्कुल नहीं दिखता। 2013 के दंगे, पलायन कोई नहीं भूल…",DalveerSingh99
,"RT @AmanChopra_: सवाल - क्या जाट मुसलमान साथ आ सकते हैं। 

योगी आदित्यनाथ -  मुझे ऐसा बिल्कुल नहीं दिखता। 2013 के दंगे, पलायन कोई नहीं भूल…",adityakabeer239
,"RT @Parveen32545502: #6800_शिक्षकों_को_नियुक्ति_दो
माननीय मुख्यमंत्री योगी आदित्यनाथ महाराज जी आप से निवेदन है 6800 शिक्षक को नियुक्ति पत्र…",GangwarGangaram
,RT @RaghawaNand: जो लोग मोदी योगी के बहकावे मे आ कर   @BJP4India को वोट देते है और नौकरी रोजगार  @yadavakhilesh से मांगते हैं। और लाठी योगी…,Bharatiy_Hindu_
,RT @Kuldeepshukla27: माफियाओं को उल्टा करके सीधा करने का काम हमारे प्रदेश के मुख्यमंत्री योगी आदित्यनाथ जी ने किया :- केंद्रीय गृह एवं सहका…,Patienc99290909
,"RT @PRIYANK39157238: माननीय मुख्यमंत्री योगी आदित्यनाथ जी
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradhanbjp @swatant…",Raghvender3012P
,"RT @ShrishMaurya: माननीय मुख्यमंत्री योगी आदित्यनाथ जी आपसे निवेदन है 
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradha…",Vaishna13567552
,RT @aaman__ahmad: बात तो 2006 की है एक छात्र नेता थे.उनकी तेरहवीं में योगी आदित्यनाथ शामिल होने जा रहे थे. साथ में लाव लश्कर भी था. उनके रा…,hasnajii
,"RT @SunilChaudhari_: नोएडा के भाई बहनों और माताओं से प्रार्थना है,,, अखिलेश यादव जी नोएडा को मनहूस बताते हैं... अपने कार्यकाल में नोएडा न…",SunilChaudhari_
,"RT @ReenaYa06021850: माननीय मुख्यमंत्री योगी आदित्यनाथ जी आपसे निवेदन है 
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpra…",Nandkis83635935
,"RT @pramod902782766: माननीय मुख्यमंत्री योगी आदित्यनाथ जी
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradhanbjp @swatant…",KamalMansoori7
,"RT @LaljiDesaiG: योगी आदित्यनाथ के पास डेढ़ करोड़ की संपत्ति,1 लाख रुपये की रिवाल्वर भी। 

रिवाल्वर की जरुरत एक अपराधी को होती है एक योगी…",RamniwasJatav4
,"#6800_शिक्षकों_को_नियुक्ति_दो
माननीय मुख्यमंत्री योगी आदित्यनाथ महाराज जी आप से निवेदन है 6800 शिक्षक को नियुक्ति पत्र भी दो
@BJP4India 
@SarvendraEdu 
@myogiadityanath 
@AnupriyaSPatel",Shivman94048876
,"RT @MrityunjayUP: “मेरा रिश्ता मुसलमानों से वही है जो उनका रिश्ता मेरे साथ है।”

योगी आदित्यनाथ जी का बेबाक़ रूप। 🙏🏽 https://t.co/ZrGSnS62dt",rayonkiran1
,"RT @ReenaYa06021850: माननीय मुख्यमंत्री योगी आदित्यनाथ जी आपसे निवेदन है 
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpra…",Nandkis83635935
,"RT @VinodRajotiya82: ‘दुर्जनों पर बुलडोजर चलते रहना चाहिए, विकास की स्पीड तेज होगी’: सीएम योगी आदित्यनाथ ने 300+ का बताया फॉर्मूला",MonuJai42687588
,"RT @Parveen32545502: #6800_शिक्षकों_को_नियुक्ति_दो
माननीय मुख्यमंत्री योगी आदित्यनाथ महाराज जी आप से निवेदन है 6800 शिक्षक को नियुक्ति पत्र…",KamalMansoori7
,"RT @ShrishMaurya: माननीय मुख्यमंत्री योगी आदित्यनाथ जी आपसे निवेदन है 
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradha…",Amardee33992809
,"@Voicehindu_ #आज़म_खान और #ओवैसी अपने समाज की बात करे तो ठीक है
पर #योगी_आदित्यनाथ अपने समाज की बात कर ले
तो #सेकुलरिज्म के तार टूटने लगते हैं",rahulbaranwal61
,"RT @PRIYANK39157238: माननीय मुख्यमंत्री योगी आदित्यनाथ जी
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradhanbjp @swatant…",Merajdlt07
,"RT @ReenaYa06021850: माननीय मुख्यमंत्री योगी आदित्यनाथ जी आपसे निवेदन है 
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpra…",Nandkis83635935
,"RT @NarwarRekha: #6800_शिक्षकों_को_नियुक्ति_दो
माननीय मुख्यमंत्री योगी आदित्यनाथ महाराज जी आप से निवेदन है 6800 शिक्षक को नियुक्ति पत्र भी…",Avadhes22476269
,"RT @MrityunjayUP: “मेरा रिश्ता मुसलमानों से वही है जो उनका रिश्ता मेरे साथ है।”

योगी आदित्यनाथ जी का बेबाक़ रूप। 🙏🏽 https://t.co/ZrGSnS62dt",MrAnilKumarSing
,RT @ComedyVikas: उत्तर प्रदेश 2022 Thread 1 of 2: 1/42 विधानसभा चुनाव सर पर है! किस प्रकार की सरकार चुनना चाहेंगे? क्या योगी आदित्यनाथ जी…,ameet1012
,"RT @MrityunjayUP: “मेरा रिश्ता मुसलमानों से वही है जो उनका रिश्ता मेरे साथ है।”

योगी आदित्यनाथ जी का बेबाक़ रूप। 🙏🏽 https://t.co/ZrGSnS62dt",AAKASH_VANII
,"RT @LaljiDesaiG: योगी आदित्यनाथ के पास डेढ़ करोड़ की संपत्ति,1 लाख रुपये की रिवाल्वर भी। 

रिवाल्वर की जरुरत एक अपराधी को होती है एक योगी…",singhhji
,"RT @AmanChopra_: सवाल - योगी जी का मुसलमानों से क्या रिश्ता है ? 

योगी आदित्यनाथ -  मेरा उनसे वही रिश्ता है जो उनका मेरे से है। 

#YogiToN…",PankajR17536589
,"RT @pramod902782766: माननीय मुख्यमंत्री योगी आदित्यनाथ जी
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradhanbjp @swatant…",Bhupend58467527
,"RT @LaljiDesaiG: योगी आदित्यनाथ के पास डेढ़ करोड़ की संपत्ति,1 लाख रुपये की रिवाल्वर भी। 

रिवाल्वर की जरुरत एक अपराधी को होती है एक योगी…",Resham60553515
,"RT @AmanChopra_: सवाल - योगी जी का मुसलमानों से क्या रिश्ता है ? 

योगी आदित्यनाथ -  मेरा उनसे वही रिश्ता है जो उनका मेरे से है। 

#YogiToN…",umeshsharma0740
,"RT @pramod902782766: माननीय मुख्यमंत्री योगी आदित्यनाथ जी
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradhanbjp @swatant…",DilipKu13556613
