geo,text,user
,RT @PtAshokkiradoo: 🙏🚩 मैं कोलकाता पश्चिम बंगाल में रहता हूं फिर भी मैं योगी आदित्यनाथ जी का साथ देता हूं पता है क्यों क्योंकि वह अपनी धर्म…,PtAshokkiradoo
,"RT @rajeshk9835455: भैसा खाकर हमारे आदमी औरतों पर चढ़ जाते हैं गर्मी निकलते हैं, हम सारी खातून हिंदू लडको से शादी कर हिंदू धर्म अपनाएगी ,…",PreciousBaatein
,"11 मार्च को बस एक ही बात गूंजेगी..................मैं योगी आदित्यनाथ ईश्वर की शपथ लेता हूं कि....😊
#UPElections2022… https://t.co/pIsxYO2rS0",Bunty30031997
,"RT @manojdagabjp: अथ श्री यूपी चुनाव की कथा

कथा है ये विकास की
और माफिया के विनाश की
सारथी जिसके बने श्री
योगी आदित्यनाथ की
....क्रमशः...…",Mgowda98
,"RT @shantanug_: 1994 में 22 वर्ष के इस दृण संकल्प वाले युवा अजय सिंह बिष्ट ने नाथ पंथ में सन्यास लिया और योगी आदित्यनाथ का उदय हुआ 

पहचानि…",PandeyHimanshoo
,"RT @shantanug_: 1994 में 22 वर्ष के इस दृण संकल्प वाले युवा अजय सिंह बिष्ट ने नाथ पंथ में सन्यास लिया और योगी आदित्यनाथ का उदय हुआ 

पहचानि…",Vaibhav429965
,RT @PtAshokkiradoo: 🙏🚩 मैं कोलकाता पश्चिम बंगाल में रहता हूं फिर भी मैं योगी आदित्यनाथ जी का साथ देता हूं पता है क्यों क्योंकि वह अपनी धर्म…,beingarun28
,"RT @RS_Mishr: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की गारं…",Sid_inaniya
,RT @UPTakOfficial: #UPElections2022 में आज़ाद समाज पार्टी के चीफ चंद्रशेखर आज़ाद ने सीएम योगी आदित्यनाथ के खिलाफ उन्हीं के गढ़ गोरखपुर से…,SonaCBTS
,"RT @BHAGWA_SHER01: 1994 में 22 वर्ष के इस दृण संकल्प वाले युवा अजय सिंह बिष्ट ने नाथ पंथ में सन्यास लिया और #योगी_आदित्यनाथ का उदय हुआ 

पह…",V79070127Rajesh
,RT @AditiSinghRBL: मा. यशस्वी मुख्यमंत्री श्री योगी आदित्यनाथ जी @MYogiAdityanath के #रायबरेली आगमन पर उपस्थित अपार जनसमूह इस बात का द्योतक…,AmitPra73554991
,🙏🚩 मैं कोलकाता पश्चिम बंगाल में रहता हूं फिर भी मैं योगी आदित्यनाथ जी का साथ देता हूं पता है क्यों क्योंकि वह अपनी… https://t.co/uHMxtqSeUw,PtAshokkiradoo
,"RT @Iajitdoval_: मेरे अलावा और कितने लोग चाहते हैं कि योगी आदित्यनाथ जी महाराज उत्तर प्रदेश के मुख्यमंत्री पुनः बने ???

अपना नाम कमेंट करे…",siddharthasa3
,"RT @IPSinghSp: बाहरी भगाओ उत्तर प्रदेश बचाओ।

यूपी का विभाजन होने के बाद ठा0 योगी आदित्यनाथ उर्फ अजय सिंह विष्ट जो उत्तराखंडी हैं उन्हें यू…",VinodYa47021142
,"RT @MODIfiedAbhinav: #हर_घर_कमल ✌️🙏🚩
हमारे यशस्वी प्रधानसेवक आदरणीय श्री #NarendraModi जी के मार्गदर्शन और कर्मयोगी मुख्यमंत्री आदरणीय योगी…",R__Garg_
,RT @manjeet_notiyal: भीम आर्मी प्रमुख आजाद समाज पार्टी के राष्ट्रीय अध्यक्ष मा चंद्रशेखर आजाद जी के अकेले चुनाव लड़ने का स्वागत एवं उत्तर…,DeepakPal639292
,"RT @yadavsandeep83: जगल राज को मंगल राज बनाया योगी आदित्यनाथ जी ने🚩
#दंगा_प्रेमी_सपा",Ashutosh902168
,"RT @shantanug_: 1994 में 22 वर्ष के इस दृण संकल्प वाले युवा अजय सिंह बिष्ट ने नाथ पंथ में सन्यास लिया और योगी आदित्यनाथ का उदय हुआ 

पहचानि…",Suvin07241138
,"RT @krunalp531: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की गा…",rajsa79
,RT @AHindinews: उत्तर प्रदेश: मुख्यमंत्री योगी आदित्यनाथ ने लखनऊ में टीम-9 के अधिकारियों के साथ कोविड संक्रमण के संदर्भ में समीक्षा बैठक की…,prabhatkumarbjp
,"RT @222_archana: चन्द्र शेखर आजाद रावण भैया की हत्या करने की साजिश गोरखपुर के अंदर की जा रही हैं।
सुन योगी आदित्यनाथ अपने पिल्लों को समझा…",SurajKu96827656
,"RT @Kattappa___: गोरखपुर सदर सीट से सीएम योगी आदित्यनाथ के खिलाफ भीम आर्मी चीफ चंद्रशेखर रावण चुनाव लड़ेंगे....

भों-श्री वाले की गांव में…",Chahat__14
,जय हो परम् पूज्य योगी आदित्यनाथ जी महाराज https://t.co/qUqQm3DMRk,Sujeet38436570
,"RT @Rahulvaish447: #Postponduptet
यूपी टेट आखिर माननीय योगी आदित्यनाथ जी क्यो कैंसल नही कर रहे है क्या 21 लाख, बच्चों की आपको कोई परवाह नही…",SavediyaRakhi
,उत्तर प्रदेश: मुख्यमंत्री योगी आदित्यनाथ ने लखनऊ में टीम-9 के अधिकारियों के साथ कोविड संक्रमण के संदर्भ में समीक्षा… https://t.co/4M3hdK31IA,AHindinews
,"RT @Sadhvi_prachi: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की…",shivam_padole
,"RT @krunalp531: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की गा…",Sandeep78112759
,"RT @Rahulyadav12334: माननीय मुख्यमंत्री योगी आदित्यनाथ जी  के नेतृत्व वाली दमदार भाजपा सरकार ने प्रदेश के कुख्यात अपराधियों से ₹1,866 करोड़…",soniyas81466868
,RT @INCUttarPradesh: भाजपा ने यूपी के युवाओं को 70 लाख सरकारी नौकरियां देने का वादा किया था। वह भी जुमला निकला। विज्ञापनों में नंबर वन का प…,kuljeet1969
,"RT @nsui: भाजपा ने उत्तर प्रदेश के युवाओं का भविष्य बर्बाद कर दिया है। योगी आदित्यनाथ सरकार न रोज़गार दे पा रही है, न ही परीक्षा करवा पा र…",gottam_prashant
,"RT @mana_jum: Breaking news 
आज योगी आदित्यनाथ सपा ज्वाइन  करेंगे अखिलेश भैय्या सेकुलर का एक बड़ा सा मुहर लगा देंगे योगी जी के पिठ पर ओर आज…",Angryoldman_J
,RT @bjpvnsmahanagar: यशस्वी प्रधानमंत्री श्री @narendramodi जी के मार्गदर्शन और मुख्यमंत्री योगी आदित्यनाथ जी के कुशल नेतृत्व में उत्तरप्र…,RamnareshRishii
,"RT @yadavmanish65: गोरखपुर से योगी आदित्यनाथ के खिलाफ #शुभावती_शुक्ला होंगी सपा की उम्मीदवार।
#बाईस_में_बाइसिकल",guddu7131
,"RT @Vivekra0043: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की…",Rajesh89392840
,"RT @Sadhvi_prachi: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की…",abhinavshukla48
,"RT @Vivekra0043: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की…",Ratnesh22481075
,"RT @AmarJofficial: बंगाल का विकास करने वाली ममता बनर्जी जब नंदीग्राम से चुनाव हार सकती हैं, तो उत्तर प्रदेश का विनाश करने वाला योगी आदित्य…",RajKuma98380489
,RT @BharatS1970: धर्म के योद्धा और कर्म से योगी आदित्यनाथ जी को मेरा प्रणाम।। वन्दे मातरम 🙏🙏🌹 https://t.co/yZVZOuoStT,Omnamohvasudev
,"RT @Sadhvi_prachi: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की…",honey9834
,"RT @manojdagabjp: अथ श्री यूपी चुनाव की कथा

कथा है ये विकास की
और माफिया के विनाश की
सारथी जिसके बने श्री
योगी आदित्यनाथ की
....क्रमशः...…",rahul639862
,"RT @Sadhvi_prachi: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की…",KumarMoi
,RT @BJPJILAVARANASI: यशस्वी प्रधानमंत्री श्री @NarendraModi जी के मार्गदर्शन और मुख्यमंत्री योगी आदित्यनाथ जी के कुशल नेतृत्व में उत्तरप्र…,Himanshu090720
,"RT @RS_Mishr: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की गारं…",PinkyKhatik5
