geo,text,user
,"RT @kpmaurya1: मैनपुरी जनपद में करहल सहित सभी सीटों पर 2022 में खिलेगा कमल का फूल,लगेगा जीत का चौका,श्री अखिलेश यादव जी ने विकास किया होता…",dayalsystemmzn
,"RT @shaktisinghy410: सपा सरकार के 5 साल के कार्यकाल को याद किया जाए तो सीधे तौर पर अखिलेश यादव हर जगह फेल साबित हुए। कानून व्यवस्था, सांप्र…",Ashutosh902168
,अखिलेश राज में पूरे देश में महिला उत्पीड़न के 14 फीसदी मामले अकेले यूपी होते थे। यूपी में महिला अपराधों में अकेले 2… https://t.co/vjv0cjsqO8,arkeshdubeybjp
,RT @Ritesh_mall97: संगठन के वार्ता के पश्चात समाजवादी पार्टी के राष्ट्रीय अध्यक्ष अखिलेश यादव जी द्वारा समाजवादी मेनोफेस्टो में आउटसोर्सिंग…,DeepakS56386436
,"#दंगा_प्रेमी_सपा
अखिलेश यादव के करीबी गायत्री प्रजापति उनकी सरकार के ऐसे चेहरे थे जिन पर भ्रष्टाचार के कई गंभीर आरो… https://t.co/e4fWz7HggH",ikumarshobhit
,RT @azizkavish: सरकार नहीं है लेकिन हजारों की तादाद में लोग चिट्ठी लेकर रोज अखिलेश यादव से मिलने आते हैं। और अखिलेश इनके बीच जाकर सबकी चि…,imdralok
,"RT @VickyAarya007: अखिलेश यादव मैनपुरी के करहल
विधानसभा से चुनाव लड़ रहे हैं जहां
1.5 लाख यादव वोटर हैं

 मुखिया ही सुरक्षित सीट ढूंढ रहा…",AMANGUP01289866
,"RT @RajVermaBJP: अखिलेश यादव किस तरह से यूपी की पब्लिक को मूर्ख बना रहे हैं उसका नमूना देखिए

 यह उन्होंने वेबसाइट बनाया है और कह रहे हैं…",RahulJainV1
,RT @IMinakshiJoshi: ऐसा लगता है ना तो अपर्णा यादव सपा में रहना  चाहती थीं ना हीं अखिलेश यादव उन्हें सपा में देखना चाहते थे। इतना कहा जा सक…,DashbhaiCorpo
,RT @GAURAVBJP4INDIA: जिस आज़मगढ़ की गोपालपुर सीट से अखिलेश यादव चुनाव लड़ रहे है उस सीट पर 40% मुस्लिम मतदाता है। सैफ़ई के यादव भाइयो पर भी…,dpk8888
,"RT @RaniPG1: #अखिलेश_यादव के सपने में जब #श्रीकृष्ण #भगवान आते हैं!🙏

तो वह क्यों नहीं
#मथुरा से #चुनाव लड़ते?🤔

#कृष्ण भगवान उनको #सही जगह…",ShalabhGarg19
,अखिलेश राज में पूरे देश में महिला उत्पीड़न के 14 फीसदी मामले अकेले यूपी होते थे। यूपी में महिला अपराधों में अकेले 2… https://t.co/UFybeqNbHr,BandaBaat
,"RT @RukhsarBegum0: अगर अखिलेश यादव असदुद्दीन ओवैसी से हाथ मिला लेते हैं 
तो अखिलेश यादव सीएम की कुर्सी पक्की है ??

नहीं तो बाबा जी को हटा…",mubarik0011
,RT @samajwadiparty: सपा सरकार बनने पर बहाल करेंगे पुरानी पेंशन: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी। https://t.co/aVRChkdVQ2,AjayFaujiSP
,RT @samajwadiparty: सपा सरकार बनने पर बहाल करेंगे पुरानी पेंशन: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी। https://t.co/aVRChkdVQ2,RAJENDRAYADAV15
,"RT @ShaliniKTiwari: जो लोग साढ़ू का मतलब अब भी नहीं समझ पाए उनके लिए बता दूं... अखिलेश यादव के मौसा जी BJP में शामिल हुए हैं

#PramodGupta",dpk8888
,RT @samajwadiparty: सपा सरकार बनने पर बहाल करेंगे पुरानी पेंशन: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी। https://t.co/aVRChkdVQ2,ajaybhartimunna
