geo,text,user
,"RT @Deepud189Deepak: मननीय श्री अखिलेश जी हम बीएड टेट 2011 तरफ से आपको कोटि कोटि धन्यवाद।आपने हमारी 10 वर्षों की पीड़ा को समझा।
माननीय श्री…",BharatiRamesh6
,"RT @Zee_Hindustan: संभल की रैली से CM योगी का अखिलेश यादव पर बड़ा हमला, कहा- 'पहले गरीबों का राशन माफिया खा जाते थे'

#UPElections2022 #Yog…",AUJSIHTA
,@Asthakaushik05 @shuklaapinku अखिलेश यादव चुनाव जितने के लिए योगी रूपी बहुरूपिए के सहारा ले रहे है,VijaySh87998278
,"RT @VinayOmar4: @sakshijoshii पत्रकारिता की मशाल जलाए पत्रकारो से मेरा प्रश्न है कभी हिम्मत करके अखिलेश यादव, मायावती से पूछ कर देखना की UP…",TanmayS55193616
,RT @anujakapurindia: मोदी जी का इंटरव्यू देखकर अखिलेश यादव समर्थक पत्रकार बौखला गए हैं 😂,forrajeshsaini
,@legendary_SSR अखिलेश यादव जैसा हो!,Silentkiller_67
,जय मां भवानी सदा तेरी जय हो अखिलेश यादव कि विजय हो जय समाजवादी पार्टी जिंदाबाद जिंदाबाद जिंदाबाद जिंदाबाद जिंदाबाद जिंदाबाद जिंदाबाद जिंदाबाद जिंदाबाद जिंदाबाद जिंदाबाद जिंदाबाद https://t.co/MD4htsZvqQ https://t.co/ZZJPSLJgRj,KMSMintu1
,"लखनऊ: सपा प्रदेश अध्यक्ष नरेश उत्तम पटेल का बयान
'जनता मन बनाकर गठबंधन को वोट कर रही'
बीजेपी की जमानत जब्त होने वाली है-नरेश उत्तम
अधिकारी एजेंट की तरह काम कर रहे- नरेश उत्तम
लोग चाहते हैं कि अखिलेश यादव सीएम बनें-नरेश उत्तम https://t.co/A50WQzLj2p",ftppressclub
,"RT @SambhalPadam: श्री अखिलेश यादव ने अपने घोषणापत्र में
बेसिक शिक्षक भर्ती , शिक्षामित्रों को स्थाईकरण को जगह दी इसलिए।
🚴 मेरा वोट समाजवा…",UPShikshaMitra_
,"RT @bstvlive: Lucknow

➡सपा अध्यक्ष अखिलेश यादव का ट्वीट

➡चुनाव आयोग से अखिलेश यादव की अपील

➡जहां EVM खराब,जहां धीमा मतदान- अखिलेश

➡जो आ…",Shahidj46394653
,"संभल की रैली से CM योगी का अखिलेश यादव पर बड़ा हमला, कहा- 'पहले गरीबों का राशन माफिया खा जाते थे'

#UPElections2022 #YogiAdityanath https://t.co/WNqyzpjEBg",Zee_Hindustan
,RT @Amitnis02374350: समाजवादी पार्टी के राष्ट्रीय अध्यक्ष माननीय श्री अखिलेश यादव जी एवं आरएलडी के राष्ट्रीय अध्यक्ष माननीय श्री जयंत चौधरी…,huksinghyad19
,"RT @rjluckypal: ❇️ #नौकरी भी #पेंशन भी और #महिला #शिक्षकों को #ग्रह_जनपद में तैनात करने के साथ साथ #इलेक्ट्रिक #स्कूटी भी 💐

#अखिलेश_यादव #…",R__yAdAv
,RT @anujakapurindia: मोदी जी का इंटरव्यू देखकर अखिलेश यादव समर्थक पत्रकार बौखला गए हैं 😂,yb110yogesh
,"RT @bstvlive: Bijnaur

➡सपा अध्यक्ष @yadavakhilesh का बयान

➡वैक्सीन फ्री नहीं है- अखिलेश यादव

➡जनता के पैसे से वैक्सीन लगी है-अखिलेश

#Bi…",Shahidj46394653
,RT @BPPDELNP: अखिलेश यादव ने लिखित में पुरानीपेंशन देने का वादा कर लिया लेकिन अफसोस दैनिक जागरण ने कर्मचारियों के इस ज्वलंत मुद्दे को पाठ…,eruamitsingh
