geo,text,user
,"RT @srishirajIND: Crime control is the top priority of CM Yogi Adityanath with the tightening of the criminals.

#हर_घर_कमल https://t.co/7U…",abhyuday_abh
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",rjayanth_tweets
,"RT @MeghBulletin: Bhim Army Chief, Chandrashekhar Ravana will contest from Gorakhpur sadar seat against CM Yogi Adityanath",KalawatAnil
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",RajuSalla5
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",amitkumar3988
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,buffandpuff
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",law_sangeeta
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",2Vedas
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",bilkul31
,RT @KartikeyaTanna: Watching Yogi Adityanath's interview with Lallantop reminded me of Modi's days as Gujarat CM. They both have a gigantic…,kmtsudhir06
,RT @Nireesh13: Cm yogi adityanath please save us from this pandemic #POSTPONE_UPTET,rks50457
,"RT @OpIndia_com: Savitri Devi, 85, who lives in Panchur, Uttarkhand is a mother to seven children including UP CM Yogi Adityanath
https://t…",Sanatanguy
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",_robintwt_
,"RT @MeghBulletin: Bhim Army Chief, Chandrashekhar Ravana will contest from Gorakhpur sadar seat against CM Yogi Adityanath",siya212111
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",Lotus2051
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,Sushil569
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",vishu_harit
